state,county,state_code,county_code,year_span,measure_name,measure_id,numerator,denominator
AK,Kodiak Island Borough,2,150,2008,Sexually transmitted infections,45,32,13049
AK,Kodiak Island Borough,2,150,2009,Sexually transmitted infections,45,28,13048
AK,Kodiak Island Borough,2,150,2010,Sexually transmitted infections,45,52,13592
AK,Kodiak Island Borough,2,150,2011,Sexually transmitted infections,45,67,13872
AK,Lake and Peninsula Borough,2,164,2007,Sexually transmitted infections,45,6,1548
AK,Lake and Peninsula Borough,2,164,2008,Sexually transmitted infections,45,15,1488
AK,Lake and Peninsula Borough,2,164,2009,Sexually transmitted infections,45,21,1488
AK,Lake and Peninsula Borough,2,164,2010,Sexually transmitted infections,45,10,1631
AK,Lake and Peninsula Borough,2,164,2011,Sexually transmitted infections,45,20,1668
AK,Matanuska-Susitna Borough,2,170,2007,Sexually transmitted infections,45,238,80480
AK,Matanuska-Susitna Borough,2,170,2008,Sexually transmitted infections,45,271,85458
AK,Matanuska-Susitna Borough,2,170,2009,Sexually transmitted infections,45,271,85462
AK,Matanuska-Susitna Borough,2,170,2010,Sexually transmitted infections,45,403,88995
AK,Matanuska-Susitna Borough,2,170,2011,Sexually transmitted infections,45,430,91946
AK,Nome Census Area,2,180,2007,Sexually transmitted infections,45,202,9245
AK,Nome Census Area,2,180,2008,Sexually transmitted infections,45,204,9261
AK,Nome Census Area,2,180,2009,Sexually transmitted infections,45,212,9261
AK,Nome Census Area,2,180,2010,Sexually transmitted infections,45,267,9492
AK,Nome Census Area,2,180,2011,Sexually transmitted infections,45,210,9856
AK,North Slope Borough,2,185,2007,Sexually transmitted infections,45,105,6608
AK,North Slope Borough,2,185,2008,Sexually transmitted infections,45,141,6615
AK,North Slope Borough,2,185,2009,Sexually transmitted infections,45,152,6615
AK,North Slope Borough,2,185,2010,Sexually transmitted infections,45,118,9430
AK,North Slope Borough,2,185,2011,Sexually transmitted infections,45,113,9503
AK,Northwest Arctic Borough,2,188,2007,Sexually transmitted infections,45,188,7511
AK,Northwest Arctic Borough,2,188,2008,Sexually transmitted infections,45,171,7502
AK,Northwest Arctic Borough,2,188,2009,Sexually transmitted infections,45,157,7502
AK,Northwest Arctic Borough,2,188,2010,Sexually transmitted infections,45,206,7523
AK,Northwest Arctic Borough,2,188,2011,Sexually transmitted infections,45,213,7733
AK,Prince of Wales-Outer Ketchikan Census Area,2,201,2007,Sexually transmitted infections,45,8,5688
AK,Prince of Wales-Outer Ketchikan Census Area,2,201,2008,Sexually transmitted infections,45,20,5533
AK,Prince of Wales-Outer Ketchikan Census Area,2,201,2009,Sexually transmitted infections,45,43,5533
AK,Prince of Wales-Outer Ketchikan Census Area,2,201,2010,Sexually transmitted infections,45,0,5559
AK,Prince of Wales-Outer Ketchikan Census Area,2,201,2011,Sexually transmitted infections,45,,5737
AK,Sitka Borough,2,220,2007,Sexually transmitted infections,45,45,8920
AK,Sitka Borough,2,220,2008,Sexually transmitted infections,45,39,8889
AK,Sitka Borough,2,220,2009,Sexually transmitted infections,45,49,8890
AK,Sitka Borough,2,220,2010,Sexually transmitted infections,45,50,8881
AK,Sitka Borough,2,220,2011,Sexually transmitted infections,45,35,8952
AK,Skagway-Hoonah-Angoon Census Area,2,232,2007,Sexually transmitted infections,45,18,3100
AK,Skagway-Hoonah-Angoon Census Area,2,232,2008,Sexually transmitted infections,45,8,3066
AK,Skagway-Hoonah-Angoon Census Area,2,232,2009,Sexually transmitted infections,45,20,3066
AK,Skagway-Hoonah-Angoon Census Area,2,232,2010,Sexually transmitted infections,45,30,3118
AK,Skagway-Hoonah-Angoon Census Area,2,232,2011,Sexually transmitted infections,45,7,3047
AK,Southeast Fairbanks Census Area,2,240,2007,Sexually transmitted infections,45,8,6773
AK,Southeast Fairbanks Census Area,2,240,2008,Sexually transmitted infections,45,13,6753
AK,Southeast Fairbanks Census Area,2,240,2009,Sexually transmitted infections,45,13,6753
AK,Southeast Fairbanks Census Area,2,240,2010,Sexually transmitted infections,45,19,7029
AK,Southeast Fairbanks Census Area,2,240,2011,Sexually transmitted infections,45,20,7132
AK,Valdez-Cordova Census Area,2,261,2007,Sexually transmitted infections,45,26,9872
AK,Valdez-Cordova Census Area,2,261,2008,Sexually transmitted infections,45,25,9362
AK,Valdez-Cordova Census Area,2,261,2009,Sexually transmitted infections,45,29,9361
AK,Valdez-Cordova Census Area,2,261,2010,Sexually transmitted infections,45,44,9636
AK,Valdez-Cordova Census Area,2,261,2011,Sexually transmitted infections,45,57,9770
AK,Wade Hampton Census Area,2,270,2007,Sexually transmitted infections,45,159,7580
AK,Wade Hampton Census Area,2,270,2008,Sexually transmitted infections,45,182,7717
AK,Wade Hampton Census Area,2,270,2009,Sexually transmitted infections,45,187,7717
AK,Wade Hampton Census Area,2,270,2010,Sexually transmitted infections,45,209,7459
AK,Wade Hampton Census Area,2,270,2011,Sexually transmitted infections,45,207,7662
AK,Wrangell-Petersburg Census Area,2,280,2007,Sexually transmitted infections,45,17,6096
AK,Wrangell-Petersburg Census Area,2,280,2008,Sexually transmitted infections,45,21,5910
AK,Wrangell-Petersburg Census Area,2,280,2009,Sexually transmitted infections,45,16,5911
AK,Wrangell-Petersburg Census Area,2,280,2010,Sexually transmitted infections,45,0,6184
AK,Wrangell-Petersburg Census Area,2,280,2011,Sexually transmitted infections,45,,6220
AK,Yakutat Borough,2,282,2007,Sexually transmitted infections,45,1,689
AK,Yakutat Borough,2,282,2008,Sexually transmitted infections,45,3,657
AK,Yakutat Borough,2,282,2009,Sexually transmitted infections,45,1,657
AK,Yakutat Borough,2,282,2010,Sexually transmitted infections,45,4,662
AK,Yakutat Borough,2,282,2011,Sexually transmitted infections,45,,646
AK,Yukon-Koyukuk Census Area,2,290,2007,Sexually transmitted infections,45,39,5844
AK,Yukon-Koyukuk Census Area,2,290,2008,Sexually transmitted infections,45,49,5701
AK,Yukon-Koyukuk Census Area,2,290,2009,Sexually transmitted infections,45,50,5701
AK,Yukon-Koyukuk Census Area,2,290,2010,Sexually transmitted infections,45,67,5588
AK,Yukon-Koyukuk Census Area,2,290,2011,Sexually transmitted infections,45,95,5656
AZ,Arizona,4,0,2007,Sexually transmitted infections,45,24866,6166318
AZ,Arizona,4,0,2008,Sexually transmitted infections,45,24769,6338755
AZ,Arizona,4,0,2009,Sexually transmitted infections,45,26002,6500500
AZ,Arizona,4,0,2010,Sexually transmitted infections,45,24596,6392017
AZ,Arizona,4,0,2011,Sexually transmitted infections,45,29251,6482505
AZ,Apache County,4,1,2007,Sexually transmitted infections,45,437,71118
AZ,Apache County,4,1,2008,Sexually transmitted infections,45,409,70207
AZ,Apache County,4,1,2009,Sexually transmitted infections,45,369,70205
AZ,Apache County,4,1,2010,Sexually transmitted infections,45,462,71518
AZ,Apache County,4,1,2011,Sexually transmitted infections,45,533,72401
AZ,Cochise County,4,3,2007,Sexually transmitted infections,45,360,127757
AZ,Cochise County,4,3,2008,Sexually transmitted infections,45,362,129006
AZ,Cochise County,4,3,2009,Sexually transmitted infections,45,417,129022
AZ,Cochise County,4,3,2010,Sexually transmitted infections,45,393,131346
AZ,Cochise County,4,3,2011,Sexually transmitted infections,45,515,133289
AZ,Coconino County,4,5,2007,Sexually transmitted infections,45,547,124953
AZ,Coconino County,4,5,2008,Sexually transmitted infections,45,606,128558
AZ,Coconino County,4,5,2009,Sexually transmitted infections,45,626,128568
AZ,Coconino County,4,5,2010,Sexually transmitted infections,45,729,134421
AZ,Coconino County,4,5,2011,Sexually transmitted infections,45,795,134511
AZ,Gila County,4,7,2007,Sexually transmitted infections,45,142,52209
AZ,Gila County,4,7,2008,Sexually transmitted infections,45,140,52166
AZ,Gila County,4,7,2009,Sexually transmitted infections,45,141,52164
AZ,Gila County,4,7,2010,Sexually transmitted infections,45,126,53597
AZ,Gila County,4,7,2011,Sexually transmitted infections,45,144,53144
AZ,Graham County,4,9,2007,Sexually transmitted infections,45,114,33660
AZ,Graham County,4,9,2008,Sexually transmitted infections,45,185,36452
AZ,Graham County,4,9,2009,Sexually transmitted infections,45,161,36450
AZ,Graham County,4,9,2010,Sexually transmitted infections,45,128,37220
AZ,Graham County,4,9,2011,Sexually transmitted infections,45,152,37147
AZ,Greenlee County,4,11,2007,Sexually transmitted infections,45,21,7738
AZ,Greenlee County,4,11,2008,Sexually transmitted infections,45,26,8002
AZ,Greenlee County,4,11,2009,Sexually transmitted infections,45,20,8003
AZ,Greenlee County,4,11,2010,Sexually transmitted infections,45,16,8437
AZ,Greenlee County,4,11,2011,Sexually transmitted infections,45,38,8606
AZ,La Paz County,4,12,2007,Sexually transmitted infections,45,41,20256
AZ,La Paz County,4,12,2008,Sexually transmitted infections,45,25,20086
AZ,La Paz County,4,12,2009,Sexually transmitted infections,45,36,20089
AZ,La Paz County,4,12,2010,Sexually transmitted infections,45,22,20489
AZ,La Paz County,4,12,2011,Sexually transmitted infections,45,50,20419
AZ,Maricopa County,4,13,2007,Sexually transmitted infections,45,14542,3768123
AZ,Maricopa County,4,13,2008,Sexually transmitted infections,45,13407,3954598
AZ,Maricopa County,4,13,2009,Sexually transmitted infections,45,14665,3954962
AZ,Maricopa County,4,13,2010,Sexually transmitted infections,45,15567,3817117
AZ,Maricopa County,4,13,2011,Sexually transmitted infections,45,16667,3880244
AZ,Mohave County,4,15,2007,Sexually transmitted infections,45,330,193035
AZ,Mohave County,4,15,2008,Sexually transmitted infections,45,329,196281
AZ,Mohave County,4,15,2009,Sexually transmitted infections,45,309,196315
AZ,Mohave County,4,15,2010,Sexually transmitted infections,45,279,200186
AZ,Mohave County,4,15,2011,Sexually transmitted infections,45,371,202351
AZ,Navajo County,4,17,2007,Sexually transmitted infections,45,532,111399
AZ,Navajo County,4,17,2008,Sexually transmitted infections,45,606,112757
AZ,Navajo County,4,17,2009,Sexually transmitted infections,45,645,112762
AZ,Navajo County,4,17,2010,Sexually transmitted infections,45,601,107449
AZ,Navajo County,4,17,2011,Sexually transmitted infections,45,798,107398
AZ,Pima County,4,19,2007,Sexually transmitted infections,45,3704,946362
AZ,Pima County,4,19,2008,Sexually transmitted infections,45,3722,1012018
AZ,Pima County,4,19,2009,Sexually transmitted infections,45,3831,1011886
AZ,Pima County,4,19,2010,Sexually transmitted infections,45,4123,980263
AZ,Pima County,4,19,2011,Sexually transmitted infections,45,4078,989569
AZ,Pinal County,4,21,2007,Sexually transmitted infections,45,703,271059
AZ,Pinal County,4,21,2008,Sexually transmitted infections,45,907,327301
AZ,Pinal County,4,21,2009,Sexually transmitted infections,45,950,327248
AZ,Pinal County,4,21,2010,Sexually transmitted infections,45,952,375770
AZ,Pinal County,4,21,2011,Sexually transmitted infections,45,1079,382992
AZ,Santa Cruz County,4,23,2007,Sexually transmitted infections,45,128,43080
AZ,Santa Cruz County,4,23,2008,Sexually transmitted infections,45,119,42923
AZ,Santa Cruz County,4,23,2009,Sexually transmitted infections,45,111,42923
AZ,Santa Cruz County,4,23,2010,Sexually transmitted infections,45,141,47420
AZ,Santa Cruz County,4,23,2011,Sexually transmitted infections,45,191,47676
AZ,Yavapai County,4,25,2007,Sexually transmitted infections,45,312,208014
AZ,Yavapai County,4,25,2008,Sexually transmitted infections,45,345,215503
AZ,Yavapai County,4,25,2009,Sexually transmitted infections,45,339,215512
AZ,Yavapai County,4,25,2010,Sexually transmitted infections,45,240,211033
AZ,Yavapai County,4,25,2011,Sexually transmitted infections,45,309,211888
AZ,Yuma County,4,27,2007,Sexually transmitted infections,45,495,187555
AZ,Yuma County,4,27,2008,Sexually transmitted infections,45,543,194322
AZ,Yuma County,4,27,2009,Sexually transmitted infections,45,700,194336
AZ,Yuma County,4,27,2010,Sexually transmitted infections,45,817,195751
AZ,Yuma County,4,27,2011,Sexually transmitted infections,45,930,200870
AR,Arkansas,5,0,2007,Sexually transmitted infections,45,9954,2810872
AR,Arkansas,5,0,2008,Sexually transmitted infections,45,14136,2834797
AR,Arkansas,5,0,2009,Sexually transmitted infections,45,14354,2855381
AR,Arkansas,5,0,2010,Sexually transmitted infections,45,15424,2915918
AR,Arkansas,5,0,2011,Sexually transmitted infections,45,16052,2937979
AR,Arkansas County,5,1,2007,Sexually transmitted infections,45,118,19884
AR,Arkansas County,5,1,2008,Sexually transmitted infections,45,124,19236
AR,Arkansas County,5,1,2009,Sexually transmitted infections,45,129,19237
AR,Arkansas County,5,1,2010,Sexually transmitted infections,45,130,19019
AR,Arkansas County,5,1,2011,Sexually transmitted infections,45,139,18892
AR,Ashley County,5,3,2007,Sexually transmitted infections,45,89,22843
AR,Ashley County,5,3,2008,Sexually transmitted infections,45,155,22233
AR,Ashley County,5,3,2009,Sexually transmitted infections,45,192,22233
AR,Ashley County,5,3,2010,Sexually transmitted infections,45,183,21853
AR,Ashley County,5,3,2011,Sexually transmitted infections,45,192,21692
AR,Baxter County,5,5,2007,Sexually transmitted infections,45,57,41307
AR,Baxter County,5,5,2008,Sexually transmitted infections,45,69,42115
AR,Baxter County,5,5,2009,Sexually transmitted infections,45,68,42105
AR,Baxter County,5,5,2010,Sexually transmitted infections,45,120,41513
AR,Baxter County,5,5,2011,Sexually transmitted infections,45,107,41536
AR,Benton County,5,7,2007,Sexually transmitted infections,45,301,196045
AR,Benton County,5,7,2008,Sexually transmitted infections,45,397,209791
AR,Benton County,5,7,2009,Sexually transmitted infections,45,453,209819
AR,Benton County,5,7,2010,Sexually transmitted infections,45,374,221339
AR,Benton County,5,7,2011,Sexually transmitted infections,45,496,227556
AR,Boone County,5,9,2007,Sexually transmitted infections,45,71,36405
AR,Boone County,5,9,2008,Sexually transmitted infections,45,88,36881
AR,Boone County,5,9,2009,Sexually transmitted infections,45,75,36873
AR,Boone County,5,9,2010,Sexually transmitted infections,45,113,36903
AR,Boone County,5,9,2011,Sexually transmitted infections,45,107,37051
AR,Bradley County,5,11,2007,Sexually transmitted infections,45,40,12111
AR,Bradley County,5,11,2008,Sexually transmitted infections,45,56,11906
AR,Bradley County,5,11,2009,Sexually transmitted infections,45,61,11907
AR,Bradley County,5,11,2010,Sexually transmitted infections,45,68,11508
AR,Bradley County,5,11,2011,Sexually transmitted infections,45,66,11482
AR,Calhoun County,5,13,2007,Sexually transmitted infections,45,18,5558
AR,Calhoun County,5,13,2008,Sexually transmitted infections,45,26,5435
AR,Calhoun County,5,13,2009,Sexually transmitted infections,45,26,5435
AR,Calhoun County,5,13,2010,Sexually transmitted infections,45,14,5368
AR,Calhoun County,5,13,2011,Sexually transmitted infections,45,19,5144
AR,Carroll County,5,15,2007,Sexually transmitted infections,45,27,27339
